candidate_id,tsa_id,tsa_section,tsa_text,target_corpus,target_id,target_text,rank,cosine_similarity,tentative_alignment_type
CAND-01061,TSA-094,T3,Establish process to identify and evaluate vulnerabilities and compensating controls,CPG1.0.1,1.H,Contracts require vendors notify organizations of confirmed security vulnerabilities within a risk-informed timeframe.,2,0.0526,No Match
CAND-01062,TSA-094,T3,Establish process to identify and evaluate vulnerabilities and compensating controls,CPG1.0.1,1.E,All known exploited vulnerabilities in internet-facing systems are patched or mitigated within a risk-informed timeframe.,3,0.0501,No Match
CAND-01063,TSA-095,T3,Ensure threat and vulnerability information from sharing forums available to responsible personnel,CPG1.0.1,1.A,A single leader is responsible and accountable for cybersecurity within an organization.,1,0.0616,No Match
CAND-01064,TSA-095,T3,Ensure threat and vulnerability information from sharing forums available to responsible personnel,CPG1.0.1,1.C,A single leader is responsible and accountable for OT-specific cybersecurity within an organization.,2,0.053,No Match
CAND-01065,TSA-095,T3,Ensure threat and vulnerability information from sharing forums available to responsible personnel,CPG1.0.1,2.S,"Maintain, practice, and update IT and OT cybersecurity incident response plans for threat scenarios annually.",3,0.0393,No Match
CAND-01066,TSA-096,T3,Establish and enforce unique accounts for each individual user and administrator,CPG1.0.1,2.E,No user accounts have administrator privileges; administrators maintain separate accounts for non-administrative tasks.,1,0.183,Partial
CAND-01067,TSA-096,T3,Establish and enforce unique accounts for each individual user and administrator,CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,2,0.1245,Related
CAND-01068,TSA-096,T3,Establish and enforce unique accounts for each individual user and administrator,CPG1.0.1,2.C,Provision unique and separate credentials for similar services; users cannot reuse passwords across accounts.,3,0.1058,Related
CAND-01069,TSA-097,T3,Restrict user physical access to control systems using appropriate controls,CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,1,0.1595,Related
CAND-01070,TSA-097,T3,Restrict user physical access to control systems using appropriate controls,CPG1.0.1,2.K,"Implement MFA using strongest available method, prioritizing hardware-based phishing-resistant options.",2,0.0413,No Match
CAND-01071,TSA-097,T3,Restrict user physical access to control systems using appropriate controls,CPG1.0.1,2.R,Regularly backup all systems necessary for operations at least annually; store separately and test annually.,3,0.0406,No Match
CAND-01072,TSA-098,T3,"Employ stringent identity and access management practices (authenticators, passwords)",CPG1.0.1,2.H,"Provide at least annual training covering phishing, email compromise, operational security, and password practices.",1,0.0555,No Match
CAND-01073,TSA-098,T3,"Employ stringent identity and access management practices (authenticators, passwords)",CPG1.0.1,2.A,Enforce organization-wide policy requiring changing default manufacturer passwords before deployment.,2,0.0464,No Match
CAND-01074,TSA-098,T3,"Employ stringent identity and access management practices (authenticators, passwords)",CPG1.0.1,2.C,Provision unique and separate credentials for similar services; users cannot reuse passwords across accounts.,3,0.0456,No Match
CAND-01075,TSA-099,T3,"Expeditiously modify, delete, or deactivate user accounts for terminated personnel",CPG1.0.1,2.E,No user accounts have administrator privileges; administrators maintain separate accounts for non-administrative tasks.,1,0.1575,Related
CAND-01076,TSA-099,T3,"Expeditiously modify, delete, or deactivate user accounts for terminated personnel",CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,2,0.1189,Related
CAND-01077,TSA-099,T3,"Expeditiously modify, delete, or deactivate user accounts for terminated personnel",CPG1.0.1,2.C,Provision unique and separate credentials for similar services; users cannot reuse passwords across accounts.,3,0.0386,No Match
CAND-01078,TSA-100,T3,Establish and enforce access control policies for local and remote users,CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,1,0.0683,No Match
CAND-01079,TSA-100,T3,Establish and enforce access control policies for local and remote users,CPG1.0.1,2.N,"Sensitive data and credentials not stored in plaintext; accessible only by authenticated, authorized users.",2,0.0513,No Match
CAND-01080,TSA-100,T3,Establish and enforce access control policies for local and remote users,CPG1.0.1,2.U,"Store logs in central system accessible only by authorized, authenticated users; retain per risk guidelines.",3,0.0496,No Match
CAND-01081,TSA-101,T3,Implement controls for approving and enforcing policy for remote/third-party connections,CPG1.0.1,2.F,All OT network connections denied by default; necessary IT-OT communications pass through monitored intermediary.,1,0.0487,No Match
CAND-01082,TSA-101,T3,Implement controls for approving and enforcing policy for remote/third-party connections,CPG1.0.1,2.L,System-enforced policy disabling Microsoft Office macros by default on all devices.,2,0.0397,No Match
CAND-01083,TSA-101,T3,Implement controls for approving and enforcing policy for remote/third-party connections,CPG1.0.1,2.B,Enforce system policy requiring minimum password length of 15+ characters for IT and OT assets.,3,0.0369,No Match
CAND-01084,TSA-102,T3,Monitor physical and remote user access to critical pipeline cyber assets,CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,1,0.1127,Related
CAND-01085,TSA-102,T3,Monitor physical and remote user access to critical pipeline cyber assets,CPG1.0.1,2.M,Maintain accurate documentation of baseline and current configuration details of all critical IT and OT assets.,2,0.0597,No Match
CAND-01086,TSA-102,T3,Monitor physical and remote user access to critical pipeline cyber assets,CPG1.0.1,5.A,"Develop, maintain, and execute plans to recover and restore mission-critical assets impacted by incidents.",3,0.0561,No Match
CAND-01087,TSA-103,T3,Ensure appropriate segregation of duties in place or apply compensating controls,CPG1.0.1,5.A,"Develop, maintain, and execute plans to recover and restore mission-critical assets impacted by incidents.",1,0.0,No Match
CAND-01088,TSA-103,T3,Ensure appropriate segregation of duties in place or apply compensating controls,CPG1.0.1,4.C,Maintain codified policy on reporting confirmed cybersecurity incidents to external entities and CISA.,2,0.0,No Match
CAND-01089,TSA-103,T3,Ensure appropriate segregation of duties in place or apply compensating controls,CPG1.0.1,4.B,All public-facing web domains have security.txt file conforming to RFC 9116 recommendations.,3,0.0,No Match
CAND-01090,TSA-104,T3,Change all default passwords upon installation or implement compensating controls,CPG1.0.1,2.A,Enforce organization-wide policy requiring changing default manufacturer passwords before deployment.,1,0.1031,Related
CAND-01091,TSA-104,T3,Change all default passwords upon installation or implement compensating controls,CPG1.0.1,2.Q,"Require approval before new hardware, firmware, or software installation; maintain allowlist of approved items.",2,0.0592,No Match
CAND-01092,TSA-104,T3,Change all default passwords upon installation or implement compensating controls,CPG1.0.1,2.L,System-enforced policy disabling Microsoft Office macros by default on all devices.,3,0.0566,No Match
CAND-01093,TSA-105,T3,Employ mechanisms to support management of accounts,CPG1.0.1,2.E,No user accounts have administrator privileges; administrators maintain separate accounts for non-administrative tasks.,1,0.0973,Related
CAND-01094,TSA-105,T3,Employ mechanisms to support management of accounts,CPG1.0.1,2.C,Provision unique and separate credentials for similar services; users cannot reuse passwords across accounts.,2,0.0512,No Match
CAND-01095,TSA-105,T3,Employ mechanisms to support management of accounts,CPG1.0.1,2.D,Enforce administrative process by employee departure date revoking physical access and disabling user accounts.,3,0.0479,No Match
CAND-01096,TSA-106,T3,Ensure all persons requiring access receive cybersecurity awareness training,CPG1.0.1,2.I,Personnel securing OT receive specialized OT-focused cybersecurity training at least annually.,1,0.1277,Related
CAND-01097,TSA-106,T3,Ensure all persons requiring access receive cybersecurity awareness training,CPG1.0.1,2.B,Enforce system policy requiring minimum password length of 15+ characters for IT and OT assets.,2,0.0548,No Match
CAND-01098,TSA-106,T3,Ensure all persons requiring access receive cybersecurity awareness training,CPG1.0.1,2.A,Enforce organization-wide policy requiring changing default manufacturer passwords before deployment.,3,0.0537,No Match
CAND-01099,TSA-107,T3,Provide role-based security training on recognizing indicators of system compromise,CPG1.0.1,2.H,"Provide at least annual training covering phishing, email compromise, operational security, and password practices.",1,0.1426,Related
CAND-01100,TSA-107,T3,Provide role-based security training on recognizing indicators of system compromise,CPG1.0.1,2.K,"Implement MFA using strongest available method, prioritizing hardware-based phishing-resistant options.",2,0.0426,No Match
CAND-01101,TSA-107,T3,Provide role-based security training on recognizing indicators of system compromise,CPG1.0.1,2.I,Personnel securing OT receive specialized OT-focused cybersecurity training at least annually.,3,0.0385,No Match
CAND-01102,TSA-108,T3,Establish and execute cyber-threat awareness program including practical exercises,CPG1.0.1,5.A,"Develop, maintain, and execute plans to recover and restore mission-critical assets impacted by incidents.",1,0.0552,No Match
CAND-01103,TSA-108,T3,Establish and execute cyber-threat awareness program including practical exercises,CPG1.0.1,2.S,"Maintain, practice, and update IT and OT cybersecurity incident response plans for threat scenarios annually.",2,0.0398,No Match
CAND-01104,TSA-108,T3,Establish and execute cyber-threat awareness program including practical exercises,CPG1.0.1,1.B,"Maintain regularly updated inventory of all organizational assets with IP addresses, including OT, updated monthly.",3,0.0341,No Match
